,user,location,text,time_creation,id
119,Resisto7,,"@RougeSpecter @CEO No? LFMAO well I leave you with just one of his lies...nah better two:
1. Mexico will pay for th… https://t.co/IHo3t8sPwR",2020-08-30 10:52:40,1300023625748111360
120,RajputChauhan03,"Punjab, Pakistan","@falamb3 True but doesn't seem if such options will materialise, federal has borne the brunt in the backdrop of cov… https://t.co/QWc0xkqT65",2020-08-30 10:52:40,1300023624661860352
121,michaelstaine16,"Sheffield, England",@SkyNews Yes so they can drive down that loony tunes CFR by manipulating the figures and calling positive tests cas… https://t.co/Ji8oZAYU2r,2020-08-30 10:52:39,1300023623340691458
122,AndreGr00654678,,@mathewlenning @mawmeeof2 @eldhogeorge1997 @blax716 @phyllis10000 @littllemel @IAM_Laura9 I don’t know the accurate… https://t.co/Z295KSYNAI,2020-08-30 10:52:38,1300023617909030912
123,TeaNpearls,Beverly Hills Mi,Covid Creates Decision Anxiety: Constant Risk/Benefit Assessment https://t.co/KZgJYJD4SA,2020-08-30 10:52:38,1300023617183518722
124,sahitya__,,@Swamy39 Sir I'm in home quarantine and my parents my father is symptomatic to covid his result us in pending. My e… https://t.co/sPnO3Jl3eR,2020-08-30 10:52:38,1300023616415752192
125,HHepplewhite,United Kingdom,"The choices we would’ve had to deal with covid are
💙 The conservatives 
🛑 The Labour Party
🛑 The Lib Dems
🛑 The Gre… https://t.co/4HUhkiGnOO",2020-08-30 10:52:37,1300023613790343168
126,JoelCamaKO,"Brisbane, Australia",Was just checking his temperature to make sure I didn’t catch that covid-69 thing or whatever they call it. That di… https://t.co/mKnRpJ93Y8,2020-08-30 10:52:36,1300023608350257152
127,suenotes,,Bury is now in the top 10 for Covid-19 rates in the country and is on the verge of going into full lockdown.,2020-08-30 10:52:36,1300023607733694464
128,AntonijaStrilic,"Zagreb, Croatia",READ THIS!!!!!! #maske #covid #bemyfriend 😷 https://t.co/4fsxNWKwCO,2020-08-30 10:52:35,1300023605686927361
129,Prashantsoni_25,jaipur rajasthan,Stop these media trials because many investigation agency already doing there work. Is this  sushant's case  is all… https://t.co/dkz6V1AeP1,2020-08-30 10:52:34,1300023602771709954
130,KatPrayLove,"Connecticut, USA",@EmG623 @CDCgov @WHO It's seriously breaking news. Just yesterday I read a story about a man who underwent chemo lo… https://t.co/YO1aBA9sxM,2020-08-30 10:52:34,1300023602524360704
131,Llamama27776489,,"#Torygraph has gone from denying Covid to admitting we have had a shambolic response.  

Revealed: How, on every me… https://t.co/H0hfe0u9cL",2020-08-30 10:52:33,1300023599038857222
132,lotte7418,,"Global News Pakistan -Plasma Donation By Shincheonji Church Facilitates Development Of The Vaccine For COVID-19
https://t.co/BtpdAXoadF",2020-08-30 10:52:32,1300023593040928768
133,mlear1973,"New York, NY","@BruceWaTheTruth @ScottAdamsSays 12,000 deaths from swine flu. 180,000 deaths and counting from Covid. Who did it better?",2020-08-30 10:52:32,1300023593036918785
134,HyderAbbasi,"Istanbul, Turkey","The migrants, several displaying scars on their backs, claim they are beaten by guards who hurl racial abuse at the… https://t.co/0TtqGWAxSj",2020-08-30 10:52:32,1300023592793649155
135,Jonny_2607,,@mattforde Usually on Sunday’s when there’s a load of games on at the same time. It’s very American and OTT but tha… https://t.co/MpJGQLu08Q,2020-08-30 10:52:32,1300023591820558337
136,NDVLH,,@FarmerJudge @_CliffPaul @eddiek005 @realDonaldTrump Because this is the only country where one side of the politic… https://t.co/zykyMs53k4,2020-08-30 10:52:31,1300023590230859776
137,inthemiddletn,,@charlieboo4 @LlamaMomma47 @fatpugs @DonaldJTrumpJr Republican or Democrat doesnt matter. If you sent covid patient… https://t.co/19rRMcf3jR,2020-08-30 10:52:31,1300023589199138817
138,ok_boomba,"Queensland, Australia",@Kate_Nancarrow @PaulBongiorno @KRBBonser @JoshFrydenberg @VictorianCHO @DanielAndrewsMP Not if 94% had existing is… https://t.co/Oqm99JAHou,2020-08-30 10:52:31,1300023589052149760
139,andrewm75275162,,@PatriotDeeVA @JStormogipson @ChrisMurphyCT Simple maths. US population is 13 times Australia. Australian covid dea… https://t.co/jadDfHTiUB,2020-08-30 10:52:31,1300023587533799424
140,bolaxed,Hong Kong,@littllemel @realDonaldTrump All you have to do is compare the number of deaths each month in previous non COVID ye… https://t.co/oxjIhY5NOA,2020-08-30 10:52:30,1300023585847738368
141,ethandanielart,New York City,@realDonaldTrump 180k + dead and the worst response of any advanced nation on earth to the covid-19 pandemic. United States - Trump (R),2020-08-30 10:52:30,1300023585474572289
142,generalluna_mps,,"On August 30, 2020 at about 1:00 in the afternoon, personnel of General Luna MPS conducted distribution of flyers r… https://t.co/JDDbg9TrRy",2020-08-30 10:52:30,1300023583414972416
143,ianujbabu,"प्रयागराज, भारत",@rohanrgupta With Hike in covid-19 Cases upto 78k+ per day. It would be biggest mistake to conduct Exams in covid.… https://t.co/2rplAn3SDT,2020-08-30 10:52:30,1300023582974554115
144,lee_bruner,NYC,@metmuseum int’l NYers and patrons visiting the museum use the metric system. Let’s make sure everyone understands… https://t.co/SjxqLhWbyj,2020-08-30 10:52:30,1300023582614065153
145,drapedinpraise,Psalm 37:23,@davenewworld_2 Spitting COVID everywhere. Holy Spirit clean up America from the terrible infestation of immortalit… https://t.co/k0oNETBg3C,2020-08-30 10:52:28,1300023575617982465
146,kumarprakash,New Delhi,"Impersonation, Technical Glitches And Absence Of #Covid Safety Protocols Mar #nata2020 Test  https://t.co/9bV0tGG9VZ",2020-08-30 10:52:28,1300023574929928193
147,clarinet758,EXEC_COSMOFLIPS/.,The internationals battling South America's COVID-19 pandemic | World Rugby https://t.co/Re0Bobt4Yq #rugby via @worldrugby,2020-08-30 10:52:27,1300023573696798721
148,supremehamsta,Hamster HQ - down a bunker ;),Hand gels not that brilliant - doh! I'm leaning towardsthe Swedish approach with herd immunity - might as well let… https://t.co/Fu6wnhUBzz,2020-08-30 10:52:27,1300023572111462402
149,LarryOringel,"Vero Beach, FL",@AviaAfrica mass murderer cuomo had no intention of using the navy ships. He ordered all people with COVID 19 to be… https://t.co/0RzTxlCEMb,2020-08-30 10:52:26,1300023567317381120
0,DrYazO,"London, England",MINORITY COMMUNITIES IN THE TIME OF COVID AND PROTEST: A STUDY OF BAME OPINION https://t.co/OZF8uNTGPd,2020-08-30 10:52:25,1300023565127954432
1,Mr_JAGss,"Lagos, Nigeria",Read the post again pls ...  Or are u planning to have Covid by force ?? https://t.co/62Ky4dfNGA,2020-08-30 10:52:24,1300023559339868160
2,OrcharFineArt,"Dundee, Scotland",@RadioClydeNews @1025Clyde1 @jasonleitch 43 schools with cases of COVID in 2 weeks is a “success”?!Tell that to my… https://t.co/Drynd7h9Yu,2020-08-30 10:52:24,1300023559276953600
3,Shershaaah,,@SanaSecurities Like covid-19 anniversary on march 2021 for those who missed the rally,2020-08-30 10:52:24,1300023559213858816
4,PavaniReddyV1,,@Swamy39 SIR PLS ONCE TRY CALLING CMS 😢😢😢JUST ONCE FOR US..THIS EXAM IS VERY IMP I HAVE BREATHING PBRLM.. IF I CAN'… https://t.co/qmYJuH9Yhv,2020-08-30 10:52:24,1300023557825548288
5,Acharya123Himal,"pahalmanpur-1, kailali.","Covid-19: Why Your Face Mask Causes Dry, Itchy Eyes https://t.co/5AfGrFIRAl",2020-08-30 10:52:23,1300023557242736640
6,fk475786,"London, England","The New York Times: India’s Covid Outbreak Is Now the World’s Fastest-Growing.
https://t.co/llmovn3aUG

via @GoogleNews",2020-08-30 10:52:23,1300023557154627586
7,SpeedwayScunny,Scunthorpe,"1⃣ DAY TO GO!

 🏁HEB SCUNTHORPE STAGS v Leicester (NDL challenge)
📅 Bank Holiday Monday (3pm)
🏟️ EWR, Scunthorpe

P… https://t.co/DuKFtBT2Zu",2020-08-30 10:52:23,1300023555099328513
8,Rituplease,"Chennai, India","COVID-19 ""Act of God"" to justify ""Act of Fraud""

#IndianEconomy #NirmalaSitharaman #FinanceMinister #ActOfGod",2020-08-30 10:52:22,1300023550623932421
9,wenderella60,"Connecticut, USA",Oops: It Looks Like the Vast Majority of Positive COVID Results Should Have Been Negative https://t.co/7kUmByZfmP,2020-08-30 10:52:22,1300023549248315393
10,gpb227,Cape Cod,"Breaking news: After a second SSA employee tests positive for COVID-19, the ferry service takes two vessels out of… https://t.co/3HMD06SeMI",2020-08-30 10:52:21,1300023548887564288
11,BREWDOG85,,@GiroSammy @SayNoMore122011 @CEO Hospitals don't test you again after 2 weeks Because you most liky you still have… https://t.co/IJP0djaH3R,2020-08-30 10:52:21,1300023545125240832
12,JPMAPNational,,"COVID-19 UPDATES: As of 5:01pm today, cases worldwide surpassed the 25 million mark. Below are the number of cases… https://t.co/4lLfXBz2LO",2020-08-30 10:52:20,1300023541425823746
13,_Bakhtali,"Nieuwegein, the Netherlands","@Wrightstufmusic Yep, off course this is fake news 
I also speak with people in China 
#Wuhan 

#didyouknowaboutthat
https://t.co/lswURHsp92",2020-08-30 10:52:20,1300023541191110656
14,WeAreRGians,,"RG's letter with sarees to ASHA workers in Wayanad :

As country battles massive health crisis, you &amp; entire commun… https://t.co/do8afadR1R",2020-08-30 10:52:19,1300023538934456320
15,JonSchantz,"Southwick, MA",@jeff_gluck Any driver sidelined for Covid should have been given points based on their average finish position for… https://t.co/Vz4vSQy3AM,2020-08-30 10:52:19,1300023536736759808
16,MarxAsher,London,@BFedje Such a fighter you are! Great to know you pulled through the nasties of Covid.,2020-08-30 10:52:19,1300023536510263305
17,hyderjoseph1,,@summerlamot @jclarekneebone The BBC reported this and then deleted the story + Public Health England is also gone… https://t.co/EJ5YMcahke,2020-08-30 10:52:18,1300023535440625665
18,CosmoSnep,,"@joabaldwin Ewwww. That's pretty darn disgusting, COVID or not. Grabbing a tissue and washing your hands isn't rocket science...",2020-08-30 10:52:18,1300023534543155201
19,survivor_44,,@DrRPNishank @narendramodi @AmitShah @PMOIndia @HMOIndia @transformIndia @EduMinOfIndia @PIB_India @MIB_India… https://t.co/V1pYWtKSdk,2020-08-30 10:52:18,1300023533653782530
20,eurosluggard,State of This,“Too often it looks like this government licks its finger and sticks it in the air to see which way the wind is blo… https://t.co/9ocKsi91fx,2020-08-30 10:52:18,1300023533217755137
21,FplAndreas,Norge,I think this #FPL season will be more important to have a good bench because of covid-19. You never know who will b… https://t.co/vnnwuMhNXs,2020-08-30 10:52:17,1300023531091226624
22,Foodie_baba,,"@MTNLOfficial 

I recently wanted to increase my speed with MTNL broadband connection, not known how to get it done… https://t.co/FqQaDij6zg",2020-08-30 10:52:15,1300023521876217856
23,zeerlin12,,"@SenorApple2014 Get a few Covid positive people in there Coughing these idiots would soon be putting masks on.. ""Oh… https://t.co/AHjLYmvIlV",2020-08-30 10:52:14,1300023516977397761
24,AtRiverdale,"Delaware, USA","@elizabethprata False. 

In fact, the number of Covid deaths are underreported, likely already topping 200,000 in t… https://t.co/iee29opdGb",2020-08-30 10:52:13,1300023514863464448
25,generalluna_mps,,"On August 30, 2020 @11:00AM, personnel of GLMPS conducted mobile patrol and Oplan Bandilyo to implement the General… https://t.co/8aAWAYElMg",2020-08-30 10:52:13,1300023513307250690
26,ianujbabu,"प्रयागराज, भारत",@NoExamsin2020 With Hike in covid-19 Cases upto 78k+ per day. It would be biggest mistake to conduct Exams in covid… https://t.co/bD8QWxwpS3,2020-08-30 10:52:12,1300023509238726656
27,Bondisteve,"Sydney, Australia","@10tpdx @realDonaldTrump @realDonaldTrump stood by idly while 181,000 died from COVID. The world knows who has blood on their hands!",2020-08-30 10:52:11,1300023505090617346
28,OmahaSpeak,Nebraska & Iowa,"The CDC has been following Democrat orders until they were caught with fake numbers!
https://t.co/OYsEpsgP4F",2020-08-30 10:52:11,1300023503379410946
29,Colie_Braun,,@craiggorsuch @MythinformedMKE @TheLaurenChen Newsflash. Someone who died of covid while being obese still died of… https://t.co/gIT0RCfcPj,2020-08-30 10:52:10,1300023500590272513
30,charloween,"Leamington Spa, UK","And not a plan for tests even after term starts, I should add. We'll be asked to log when we're coming to campus, s… https://t.co/kPQnIuZs9D",2020-08-30 10:52:09,1300023497767497729
31,rutwesdras,"Paris, +33682829275",Investigation: African migrants 'left to die' in Saudi Arabia’s hellish Covid detention centres  https://t.co/MQBDFQ7gKm,2020-08-30 10:52:09,1300023496815374336
32,KevinTe55153846,,"@realDonaldTrump @fema @FEMA_Pete Funny how all these LEFTIST WHO VOTED FOR THEIR GOVERNORS,WHO ACTUALLY KILLED HAL… https://t.co/Wmh9y8CSMj",2020-08-30 10:52:08,1300023493984169985
33,PaulGalasso1,,@ewarren Can you and your Democratic friends stop pretending you care about Covid.,2020-08-30 10:52:08,1300023492084142080
34,Inspire_Journal,Worldwide,"5 Smart Investments to Make in Times of COVID-19 

The novel coronavirus pandemic has infected millions of people https://t.co/Bj6f1LbRIu",2020-08-30 10:52:08,1300023491358531586
35,prepaid_economy,Africa,Lavalah praised waste pickers for making the ultimate sacrifices under extreme conditions to help the city becomes… https://t.co/40HQsSM01i,2020-08-30 10:52:08,1300023491069202433
36,CMHaughey,"Dublin 8, Ireland","via ⁦@nytimes⁩ 
#SouthKorea study on children getting infected #coronavirus  https://t.co/UCwbWdO7uK",2020-08-30 10:52:07,1300023490066755584
37,RogersRabbit1,,@LauraLynnTT You've misunderstood the table. It means covid was the sole cause in 6% of cases. You're spreading dis… https://t.co/d5d6rPoNfP,2020-08-30 10:52:07,1300023489156571137
38,AlienGamer79,,"@PolitiBunny It's all bullshit. They blame this on ""reporting errors"". But I tend to think they do this to try and… https://t.co/y8bcY1pOGO",2020-08-30 10:52:06,1300023483938811904
39,frankiematrix,United States,"Hey Kamala,
“This week the CDC quietly updated the Covid number to admit that only 6% of all the 153,504 deaths rec… https://t.co/opn3IvULab",2020-08-30 10:52:06,1300023481892044802
40,honorayork2, ᵛᴵᴾ ᴿᴼᴼᴹ✈︎,@MatthewMarkert @LauraLynnTT Yes and the ICD-10 code confirmed all had Covid.,2020-08-30 10:52:05,1300023479136288768
41,wbir,"Knoxville, TN","Vols return to practice Saturday after canceling due to ""a few"" COVID-19 cases https://t.co/IevR62gSYB",2020-08-30 10:52:05,1300023477894868993
42,prudentgoa,"Panaji, Goa",Health Min @visrane should come out with white paper on Govt’s plans for South Goa District Hospital within 24 hour… https://t.co/NiyPEXAmCD,2020-08-30 10:52:04,1300023477248782338
43,pistolpeatear,,@SmunnyAndFart @PaulHowarth07 @RealDeniseWelch it's like they don't understand that these people who died with como… https://t.co/DUqrfdqv3N,2020-08-30 10:52:04,1300023476456218624
44,sl220,USA 🇺🇸,"@rogtilford @SuzeQKnits @ProjectLincoln @realDonaldTrump He must have had some kind of vaccine, I don’t see how he has not gotten Covid yet.",2020-08-30 10:52:03,1300023471829856256
45,ahval_en,,Turkey raises car import taxes in bid to ease COVID-19 trade slump https://t.co/K1H5m7CTuI | ▪ Ahval News https://t.co/UwkWTu80kj,2020-08-30 10:52:03,1300023471343239168
46,ianujbabu,"प्रयागराज, भारत","@ANI With Hike in covid-19 Cases upto 78k+ per day. It would be biggest mistake to conduct Exams in covid.

Atleast… https://t.co/JxycMgnpNR",2020-08-30 10:52:03,1300023469829058560
47,fckufascists,,@justsayingDMY @ac_covid @young_bruce @VAwarrior87 @NamesDumb @CassandraRules @ScottMGreer Not a bot. Just not a fa… https://t.co/MeKbgKiwbI,2020-08-30 10:52:03,1300023469782884354
